Name                          Total    Bin.1,    Bin.2,
apFAB67--apFAB871              2420      1430       990
galP1--DeadRBS                 2420      1468       952
apFAB49--BBa_J61103            2420      1463       957
apFAB347--salis-4-10           2419      1354      1065
apFAB89--Alon_RBS              2419      1446       973
apFAB75--salis-4-4             2418      1425       993
apFAB342--salis-4-7            2418      1411      1007
apFAB82--apFAB827              2418      1400      1018
apFAB66--BBa_J61113            2418      1468       950
apFAB40--B0032_RBS             2418      1448       970
BBa_J23119--BBa_J61133         2415      1415      1000
apFAB89--apFAB848              2415      1409      1006
galP1--apFAB868                2414      1376      1038
apFAB48--BBa_J61120            2413      1410      1003
apFAB103--BBa_J61124           2413      1469       944
lacUV5--apFAB964               2413      1499       914
BBa_J23109--apFAB954           2412      1411      1001
apFAB139--BBa_J61112           2412      1420       992
apFAB97--apFAB903              2411      1458       953
BBa_J23105--apFAB884           2410      1410      1000
apFAB85--apFAB865              2410      1441       969
apFAB149--salis-3-3            2409      1414       995
apFAB30--apFAB873              2406      1387      1019
lacUV5--DeadRBS                2405      1383      1022
BBa_J23109--Alon_RBS           2405      1435       970
apFAB45--apFAB914              2405      1399      1006
apFAB306--salis-4-4            2405      1434       971
apFAB139--salis-1-1            2404      1429       975
apFAB56--BBa_J61124            2404      1462       942
apFAB347--apFAB831             2404      1404      1000
apFAB139--apFAB871             2404      1440       964
apFAB81--apFAB843              2403      1402      1001
apFAB82--BBa_J61125            2403      1450       953
apFAB75--GSGV_RBS              2402      1438       964
apFAB33--BBa_J61120            2402      1405       997
apFAB44--apFAB876              2402      1415       987
apFAB75--BBa_J61100            2400      1412       988
BBa_J23117--Invitrogen_RBS     2400      1469       931
apFAB64--B0030_RBS             2399      1435       964
apFAB339--apFAB923             2399      1439       960
apFAB130--salis-2-3            2399      1423       976
apFAB339--apFAB916             2399      1391      1008
apFAB129--apFAB873             2398      1378      1020
apFAB49--salis-1-21            2398      1468       930
apFAB125--apFAB894             2397      1442       955
apFAB55--apFAB861              2396      1382      1014
apFAB140--GSGV_RBS             2396      1440       956
apFAB66--apFAB867              2395      1445       950
apFAB38--apFAB831              2395      1404       991
lacUV5--apFAB833               2394      1449       945
apFAB65--BBa_J61125            2394      1400       994
apFAB87--Invitrogen_RBS        2394      1430       964
apFAB134--BBa_J61109           2394      1384      1010
apFAB32--BBa_J61124            2394      1382      1012
apFAB64--apFAB827              2394      1391      1003
apFAB321--BBa_J61107           2393      1437       956
apFAB97--apFAB869              2392      1384      1008
BBa_J23118--apFAB856           2391      1425       966
apFAB82--apFAB837              2390      1461       929
apFAB67--BBa_J61112            2390      1429       961
apFAB140--apFAB954             2390      1459       931
apFAB89--Anderson_RBS          2390      1407       983
apFAB49--apFAB890              2389      1424       965
apFAB56--BBa_J61107            2389      1387      1002
apFAB55--apFAB848              2388      1427       961
apFAB129--BBa_J61103           2387      1412       975
apFAB57--apFAB820              2385      1420       965
apFAB62--BBa_J61104            2385      1401       984
BBa_J23109--apFAB842           2385      1372      1013
apFAB65--apFAB892              2384      1456       928
apFAB30--apFAB964              2384      1444       940
apFAB80--apFAB864              2383      1309      1074
apFAB57--apFAB826              2383      1417       966
apFAB342--BBa_J61110           2382      1442       940
apFAB38--apFAB917              2382      1394       988
apFAB347--BBa_J61136           2382      1390       992
apFAB92--BBa_J61134            2382      1381      1001
apFAB49--apFAB826              2382      1454       928
apFAB342--salis-4-4            2381      1358      1023
apFAB347--apFAB833             2381      1391       990
apFAB82--BBa_J61130            2380      1420       960
BBa_J23106--salis-1-21         2380      1438       942
galP1--apFAB821                2380      1454       926
apFAB87--BBa_J61103            2379      1393       986
apFAB45--apFAB872              2378      1351      1027
apFAB82--apFAB854              2378      1444       934
apFAB61--apFAB821              2378      1424       954
apFAB65--apFAB901              2378      1408       970
galP1--apFAB866                2378      1385       993
apFAB50--apFAB964              2378      1430       948
apFAB130--BBa_J61112           2376      1373      1003
apFAB96--BBa_J61110            2376      1409       967
apFAB134--apFAB892             2375      1390       985
apFAB98--apFAB831              2375      1443       932
apFAB345--BBa_J61106           2375      1424       951
apFAB129--BBa_J61130           2375      1428       947
apFAB277--salis-3-11           2374      1440       934
apFAB89--apFAB827              2374      1433       941
lacUV5--apFAB865               2373      1412       961
apFAB125--apFAB863             2373      1391       982
apFAB98--BBa_J61109            2373      1401       972
apFAB130--apFAB903             2373      1452       921
apFAB56--apFAB895              2370      1444       926
apFAB87--Bujard_RBS            2370      1411       959
apFAB30--BBa_J61125            2369      1369      1000
apFAB149--salis-4-4            2368      1391       977
BBa_J23113--Invitrogen_RBS     2368      1466       902
apFAB49--apFAB964              2368      1407       961
apFAB65--apFAB873              2367      1438       929
apFAB81--BBa_J61134            2366      1386       980
apFAB87--BBa_J61119            2366      1424       942
apFAB87--JBEI_RBS              2365      1403       962
apFAB29--apFAB864              2364      1341      1023
apFAB68--BBa_J61124            2364      1444       920
apFAB54--BBa_J61134            2364      1371       993
apFAB129--apFAB927             2364      1402       962
apFAB50--apFAB866              2362      1397       965
apFAB31--apFAB843              2362      1351      1011
apFAB66--apFAB831              2362      1386       976
apFAB94--BBa_J61125            2362      1365       997
apFAB323--apFAB867             2362      1384       978
apFAB130--apFAB831             2361      1400       961
apFAB75--BBa_J61107            2361      1392       969
apFAB49--apFAB884              2361      1428       933
apFAB55--Alon_RBS              2359      1380       979
J23101--apFAB884               2359      1379       980
apFAB39--BBa_J61119            2359      1401       958
apFAB68--BBa_J61133            2359      1378       981
apFAB150--BBa_J61131           2358      1420       938
J23101--BBa_J61122             2358      1389       969
apFAB55--apFAB831              2357      1422       935
BBa_J23100--apFAB831           2357      1442       915
apFAB56--salis-3-11            2357      1385       972
BBa_J23113--BBa_J61107         2357      1447       910
apFAB87--apFAB912              2356      1430       926
apFAB33--B0032_RBS             2355      1383       972
apFAB323--BBa_J61111           2355      1403       952
apFAB57--apFAB923              2355      1443       912
BBa_J23119--apFAB826           2354      1383       971
apFAB64--apFAB912              2354      1364       990
apFAB98--BBa_J61128            2354      1388       966
apFAB129--apFAB844             2354      1393       961
apFAB49--apFAB918              2353      1398       955
apFAB139--salis-1-5            2353      1457       896
apFAB103--apFAB895             2353      1388       965
apFAB38--Invitrogen_RBS        2352      1377       975
apFAB75--apFAB867              2352      1371       981
apFAB62--apFAB844              2351      1389       962
apFAB48--apFAB868              2351      1356       995
apFAB125--BBa_J61106           2349      1365       984
apFAB82--apFAB848              2349      1364       985
apFAB38--apFAB916              2349      1362       987
apFAB130--BBa_J61107           2348      1396       952
apFAB39--BBa_J61134            2348      1387       961
apFAB347--apFAB863             2347      1353       994
lacUV5--apFAB864               2347      1413       934
apFAB130--apFAB916             2346      1412       934
apFAB139--salis-1-3            2346      1367       979
apFAB49--BBa_J61101            2346      1409       937
apFAB125--apFAB862             2344      1397       947
apFAB130--BBa_J61132           2344      1430       914
apFAB347--BBa_J61132           2344      1371       973
apFAB77--GSGV_RBS              2342      1331      1011
apFAB97--BBa_J61107            2342      1422       920
apFAB78--BBa_J61100            2342      1433       909
apFAB103--BBa_J61128           2341      1365       976
apFAB77--apFAB861              2340      1444       896
apFAB57--apFAB837              2339      1385       954
BBa_J23104--apFAB831           2338      1427       911
apFAB66--apFAB868              2337      1371       966
BBa_J23106--apFAB923           2336      1371       965
apFAB67--apFAB892              2336      1385       951
apFAB76--Anderson_RBS          2334      1378       956
apFAB48--apFAB914              2333      1406       927
apFAB49--BBa_J61113            2333      1405       928
apFAB50--apFAB892              2333      1369       964
apFAB44--apFAB871              2333      1396       937
apFAB89--salis-4-10            2332      1366       966
apFAB150--BBa_J61101           2332      1375       957
apFAB49--apFAB869              2331      1356       975
apFAB39--apFAB864              2330      1393       937
apFAB87--apFAB827              2330      1353       977
BBa_J23119--apFAB914           2329      1374       955
apFAB104--BBa_J61106           2329      1420       909
apFAB82--salis-3-3             2329      1432       897
apFAB129--BBa_J61132           2328      1415       913
apFAB62--apFAB916              2327      1403       924
apFAB139--BBa_J61100           2327      1343       984
galP1--apFAB857                2327      1403       924
apFAB130--BBa_J61122           2327      1364       963
apFAB76--BBa_J61130            2327      1392       935
apFAB47--apFAB864              2327      1339       988
BBa_J23105--salis-4-4          2325      1341       984
apFAB85--salis-3-11            2325      1358       967
apFAB342--BBa_J61127           2324      1322      1002
apFAB65--apFAB820              2324      1318      1006
apFAB129--salis-3-3            2323      1378       945
lacUV5--apFAB831               2322      1392       930
apFAB92--apFAB894              2322      1349       973
apFAB30--Anderson_RBS          2322      1367       955
apFAB78--B0032_RBS             2322      1366       956
apFAB87--salis-4-10            2321      1345       976
apFAB103--GSG_RBS              2321      1355       966
apFAB321--apFAB889             2321      1446       875
pTrc*--apFAB889                2319      1405       914
apFAB140--DeadRBS              2318      1450       868
apFAB53--apFAB954              2317      1374       943
apFAB67--apFAB903              2317      1409       908
apFAB134--apFAB842             2317      1387       930
apFAB64--BBa_J61100            2317      1361       956
apFAB38--BBa_J61137            2317      1370       947
apFAB87--apFAB820              2316      1342       974
apFAB45--apFAB854              2316      1361       955
apFAB61--apFAB918              2316      1332       984
apFAB129--apFAB917             2315      1372       943
apFAB124--apFAB964             2315      1331       984
BBa_J23114--salis-1-5          2314      1397       917
apFAB65--BBa_J61107            2314      1386       928
apFAB306--salis-4-2            2314      1308      1006
apFAB100--apFAB868             2312      1344       968
apFAB82--salis-4-4             2312      1373       939
BBa_J23107--BBa_J61126         2310      1375       935
apFAB58--salis-4-7             2309      1383       926
apFAB139--BBa_J61133           2309      1362       947
apFAB30--BBa_J61106            2308      1346       962
apFAB134--salis-1-10           2308      1393       915
apFAB61--BBa_J61130            2308      1374       934
pTrc*--apFAB890                2308      1356       952
apFAB76--apFAB865              2306      1346       960
apFAB66--apFAB883              2305      1364       941
galP1--apFAB820                2305      1375       930
apFAB56--apFAB918              2304      1348       956
pLlacO1--apFAB901              2304      1413       891
apFAB149--apFAB923             2302      1358       944
apFAB302--Plotkin_RBS          2302      1396       906
galP1--apFAB904                2301      1367       934
apFAB321--apFAB861             2300      1411       889
apFAB149--apFAB827             2300      1351       949
apFAB347--apFAB860             2299      1351       948
apFAB39--BBa_J61110            2299      1393       906
BBa_J23119--apFAB883           2298      1387       911
apFAB55--apFAB837              2297      1354       943
apFAB149--Alon_RBS             2297      1401       896
apFAB64--apFAB848              2297      1389       908
apFAB130--apFAB863             2296      1352       944
apFAB347--apFAB857             2296      1363       933
apFAB30--apFAB865              2296      1313       983
apFAB140--apFAB873             2295      1332       963
apFAB339--apFAB839             2294      1354       940
apFAB89--apFAB917              2294      1316       978
apFAB64--salis-2-4             2294      1404       890
BBa_J23113--salis-3-3          2294      1403       891
apFAB89--BBa_J61124            2294      1356       938
apFAB139--BBa_J61110           2293      1371       922
apFAB45--B0032_RBS             2292      1395       897
galP1--BBa_J61133              2292      1344       948
BBa_J23104--apFAB889           2292      1344       948
apFAB97--GSG_RBS               2290      1374       916
apFAB62--apFAB909              2290      1360       930
apFAB323--salis-4-4            2290      1356       934
apFAB98--BBa_J61136            2290      1399       891
apFAB140--B0032_RBS            2289      1351       938
apFAB323--BBa_J61126           2288      1347       941
BBa_J23107--apFAB910           2288      1368       920
apFAB341--BBa_J61115           2286      1340       946
apFAB78--salis-1-3             2286      1334       952
apFAB61--BBa_J61107            2285      1340       945
BBa_J23107--BBa_J61124         2285      1395       890
apFAB341--apFAB860             2284      1345       939
apFAB323--apFAB837             2284      1381       903
apFAB87--apFAB873              2284      1290       994
apFAB347--BBa_J61118           2283      1337       946
apFAB62--apFAB826              2282      1369       913
apFAB306--salis-1-10           2282      1352       930
apFAB149--BBa_J61132           2281      1388       893
apFAB68--apFAB873              2280      1333       947
apFAB129--salis-1-21           2280      1421       859
apFAB63--salis-4-4             2279      1398       881
apFAB61--apFAB901              2279      1402       877
apFAB33--apFAB864              2279      1344       935
apFAB150--BBa_J61133           2278      1356       922
apFAB82--BBa_J61119            2278      1347       931
apFAB67--BBa_J61108            2278      1345       933
apFAB130--apFAB839             2277      1394       883
J23101--apFAB916               2277      1398       879
apFAB97--BBa_J61111            2277      1348       929
apFAB130--apFAB827             2277      1367       910
BBa_J23107--apFAB862           2277      1336       941
apFAB89--BBa_J61109            2277      1349       928
apFAB130--apFAB861             2276      1338       938
apFAB36--apFAB871              2275      1383       892
apFAB30--apFAB826              2275      1321       954
galP1--BBa_J61112              2275      1328       947
BBa_J23107--salis-2-4          2274      1356       918
apFAB87--BBa_J61124            2274      1360       914
apFAB130--apFAB901             2273      1318       955
apFAB64--apFAB916              2273      1363       910
apFAB64--apFAB851              2272      1344       928
apFAB62--apFAB862              2272      1337       935
apFAB82--BBa_J61137            2271      1369       902
BBa_J23100--apFAB827           2271      1390       881
apFAB40--GSG_RBS               2270      1321       949
apFAB139--Bujard_RBS           2270      1352       918
apFAB66--apFAB869              2270      1400       870
apFAB39--apFAB869              2269      1374       895
apFAB62--apFAB861              2269      1369       900
BBa_J23119--BBa_J61126         2268      1425       843
apFAB55--salis-2-4             2267      1341       926
apFAB39--BBa_J61118            2267      1352       915
apFAB130--BBa_J61100           2267      1356       911
apFAB68--BBa_J61103            2266      1316       950
apFAB87--salis-4-2             2266      1346       920
apFAB76--apFAB832              2266      1301       965
apFAB48--apFAB892              2264      1363       901
apFAB103--apFAB843             2263      1358       905
apFAB82--BBa_J61139            2263      1334       929
apFAB44--B0032_RBS             2263      1375       888
apFAB29--BBa_J61100            2261      1361       900
apFAB76--BBa_J61107            2261      1363       898
lacUV5--apFAB867               2261      1317       944
apFAB149--BBa_J61104           2261      1365       896
apFAB134--salis-1-5            2260      1350       910
apFAB62--apFAB876              2259      1353       906
apFAB55--apFAB923              2259      1331       928
apFAB130--apFAB876             2258      1325       933
apFAB39--apFAB871              2258      1339       919
J23101--BBa_J61136             2257      1340       917
apFAB48--BBa_J61108            2256      1327       929
apFAB76--BBa_J61126            2255      1360       895
BBa_J23119--apFAB856           2255      1379       876
apFAB150--apFAB860             2252      1358       894
apFAB345--apFAB832             2252      1319       933
apFAB38--BBa_J61122            2251      1326       925
apFAB38--apFAB869              2251      1353       898
apFAB55--BBa_J61101            2250      1309       941
BBa_J23114--BBa_J61122         2249      1331       918
BBa_J23105--salis-1-3          2249      1333       916
apFAB63--salis-4-10            2249      1331       918
apFAB345--apFAB862             2246      1315       931
apFAB89--BBa_J61118            2244      1290       954
apFAB134--salis-3-3            2244      1368       876
apFAB66--apFAB856              2243      1273       970
BBa_J23119--salis-4-10         2242      1350       892
BBa_J23107--apFAB917           2242      1317       925
apFAB65--Anderson_RBS          2241      1350       891
BBa_J23118--Plotkin_RBS        2240      1356       884
apFAB76--apFAB831              2240      1326       914
apFAB130--apFAB964             2239      1414       825
apFAB49--apFAB889              2239      1280       959
BBa_J23106--Invitrogen_RBS     2239      1368       871
apFAB67--apFAB873              2238      1306       932
apFAB139--BBa_J61129           2238      1352       886
apFAB98--BBa_J61129            2238      1286       952
apFAB129--apFAB895             2236      1332       904
apFAB346--apFAB860             2236      1314       922
apFAB347--BBa_J61107           2236      1291       945
apFAB82--BBa_J61126            2236      1325       911
apFAB78--BBa_J61115            2235      1324       911
BBa_J23100--apFAB839           2235      1329       906
apFAB124--JBEI_RBS             2235      1339       896
apFAB66--apFAB843              2234      1334       900
galP1--apFAB854                2234      1369       865
apFAB89--BBa_J61111            2234      1330       904
apFAB76--BBa_J61119            2233      1286       947
apFAB125--apFAB851             2233      1349       884
apFAB115--apFAB890             2232      1323       909
apFAB341--apFAB844             2232      1309       923
apFAB56--BBa_J61133            2232      1323       909
apFAB33--apFAB821              2231      1356       875
apFAB134--salis-4-7            2230      1362       868
galP1--B0032_RBS               2230      1355       875
apFAB98--BBa_J61120            2227      1369       858
apFAB100--apFAB871             2227      1290       937
apFAB97--apFAB876              2226      1346       880
apFAB82--BBa_J61128            2226      1342       884
pTrc*--apFAB883                2226      1369       857
apFAB38--apFAB912              2225      1346       879
apFAB347--BBa_J61110           2225      1301       924
apFAB317--salis-4-7            2223      1314       909
apFAB49--salis-2-3             2222      1315       907
apFAB98--BBa_J61106            2222      1328       894
apFAB81--BBa_J61124            2222      1330       892
BBa_J23114--BBa_J61104         2222      1281       941
apFAB49--salis-1-10            2222      1306       916
apFAB56--apFAB844              2221      1332       889
apFAB62--apFAB845              2221      1306       915
apFAB78--apFAB834              2220      1305       915
apFAB341--apFAB927             2220      1292       928
apFAB98--apFAB912              2218      1312       906
apFAB62--apFAB867              2218      1317       901
BBa_J23100--salis-2-4          2218      1333       885
apFAB32--apFAB868              2217      1246       971
apFAB140--BBa_J61107           2216      1328       888
apFAB94--BBa_J61132            2216      1310       906
apFAB67--apFAB821              2216      1300       916
apFAB48--BBa_J61100            2215      1320       895
apFAB82--salis-4-10            2215      1324       891
apFAB338--salis-1-21           2215      1294       921
apFAB97--apFAB866              2215      1353       862
apFAB150--apFAB844             2213      1315       898
apFAB149--salis-4-2            2212      1336       876
apFAB150--BBa_J61120           2212      1320       892
apFAB139--BBa_J61137           2210      1276       934
apFAB53--BBa_J61108            2210      1277       933
BBa_J23104--JBEI_RBS           2210      1348       862
apFAB89--BBa_J61108            2210      1326       884
apFAB317--apFAB863             2209      1309       900
apFAB129--apFAB910             2209      1324       885
apFAB98--apFAB927              2209      1293       916
apFAB61--BBa_J61101            2208      1321       887
BBa_J23118--salis-1-3          2208      1412       796
apFAB82--salis-1-21            2207      1309       898
apFAB53--apFAB854              2207      1266       941
apFAB342--BBa_J61111           2206      1319       887
apFAB134--apFAB820             2206      1312       894
apFAB125--GSGV_RBS             2206      1321       885
apFAB36--apFAB890              2205      1371       834
BBa_J23119--apFAB867           2205      1312       893
galP1--GSG_RBS                 2204      1331       873
apFAB55--apFAB884              2204      1274       930
apFAB149--salis-2-4            2204      1287       917
apFAB48--apFAB894              2204      1269       935
apFAB89--apFAB954              2203      1256       947
apFAB50--BBa_J61118            2203      1303       900
apFAB44--apFAB873              2203      1306       897
apFAB87--apFAB842              2201      1317       884
apFAB139--apFAB827             2201      1364       837
apFAB345--BBa_J61104           2201      1256       945
BBa_J23114--apFAB860           2201      1361       840
apFAB130--GSGV_RBS             2200      1297       903
apFAB125--Invitrogen_RBS       2200      1314       886
apFAB129--apFAB861             2200      1299       901
apFAB97--B0032_RBS             2200      1315       885
apFAB89--apFAB909              2200      1321       879
apFAB98--BBa_J61103            2199      1341       858
BBa_J23113--apFAB842           2199      1305       894
lacUV5--Anderson_RBS           2198      1314       884
apFAB49--BBa_J61112            2197      1314       883
apFAB322--apFAB917             2197      1258       939
lacUV5--BBa_J61124             2197      1324       873
apFAB81--BBa_J61103            2197      1327       870
apFAB89--apFAB864              2197      1332       865
apFAB33--BBa_J61119            2197      1305       892
apFAB62--apFAB831              2197      1312       885
BBa_J23109--salis-1-3          2196      1367       829
apFAB79--apFAB903              2196      1300       896
BBa_J23106--salis-2-3          2195      1298       897
apFAB44--BBa_J61120            2195      1276       919
apFAB129--JBEI_RBS             2194      1306       888
apFAB54--apFAB922              2194      1345       849
apFAB33--apFAB868              2194      1325       869
apFAB33--apFAB866              2194      1314       880
apFAB39--BBa_J61109            2194      1291       903
apFAB321--apFAB917             2194      1318       876
apFAB53--BBa_J61125            2193      1307       886
apFAB76--BBa_J61124            2193      1312       881
BBa_J23100--salis-2-3          2193      1287       906
apFAB129--salis-2-3            2192      1318       874
apFAB89--apFAB820              2192      1323       869
apFAB346--B0030_RBS            2191      1321       870
apFAB98--BBa_J61119            2191      1361       830
apFAB66--apFAB873              2190      1288       902
apFAB97--salis-3-11            2190      1332       858
galP1--apFAB954                2189      1270       919
apFAB38--apFAB860              2189      1330       859
apFAB139--BBa_J61107           2188      1274       914
pTrc*--BBa_J61119              2188      1272       916
apFAB49--apFAB834              2188      1314       874
apFAB77--BBa_J61104            2187      1325       862
BBa_J23106--salis-1-1          2187      1307       880
apFAB32--BBa_J61131            2186      1307       879
apFAB58--apFAB842              2186      1328       858
apFAB150--BBa_J61109           2185      1310       875
apFAB61--BBa_J61109            2184      1318       866
apFAB82--apFAB918              2184      1302       882
apFAB341--BBa_J61128           2183      1302       881
apFAB62--apFAB820              2181      1263       918
apFAB134--salis-1-1            2180      1326       854
apFAB139--apFAB918             2180      1301       879
BBa_J23118--apFAB866           2179      1330       849
apFAB341--apFAB820             2179      1310       869
apFAB77--apFAB862              2179      1344       835
BBa_J23100--apFAB863           2178      1363       815
apFAB338--salis-2-3            2178      1244       934
apFAB66--BBa_J61122            2177      1284       893
apFAB30--BBa_J61118            2177      1318       859
BBa_J23102--salis-1-10         2177      1352       825
apFAB85--BBa_J61120            2176      1262       914
apFAB42--apFAB864              2176      1273       903
apFAB98--salis-2-4             2175      1287       888
apFAB32--BBa_J61139            2174      1257       917
apFAB61--apFAB914              2174      1266       908
apFAB68--BBa_J61130            2174      1331       843
apFAB103--BBa_J61130           2174      1317       857
pLlacO1--BBa_J61136            2173      1306       867
apFAB50--BBa_J61111            2173      1256       917
apFAB150--apFAB863             2173      1305       868
BBa_J23113--salis-4-4          2173      1312       861
apFAB347--BBa_J61112           2173      1234       939
apFAB92--apFAB854              2173      1256       917
apFAB63--apFAB889              2172      1314       858
BBa_J23104--apFAB833           2171      1245       926
apFAB54--apFAB890              2169      1298       871
apFAB321--salis-4-4            2169      1312       857
apFAB39--BBa_J61129            2168      1309       859
apFAB345--salis-4-4            2167      1306       861
apFAB87--BBa_J61137            2167      1282       885
apFAB39--BBa_J61139            2167      1277       890
apFAB129--salis-2-4            2166      1316       850
apFAB48--apFAB954              2166      1276       890
apFAB68--apFAB866              2166      1256       910
apFAB85--BBa_J61111            2165      1275       890
apFAB45--apFAB843              2164      1258       906
apFAB44--BBa_J61128            2164      1278       886
apFAB98--BBa_J61104            2164      1347       817
apFAB49--salis-2-4             2163      1362       801
apFAB55--Plotkin_RBS           2163      1261       902
apFAB103--BBa_J61118           2162      1293       869
apFAB129--apFAB923             2162      1284       878
apFAB85--apFAB821              2162      1322       840
apFAB33--apFAB889              2161      1257       904
apFAB115--apFAB884             2158      1317       841
apFAB64--apFAB842              2157      1263       894
apFAB67--BBa_J61133            2157      1281       876
apFAB57--GSGV_RBS              2157      1200       957
pTrc*--BBa_J61107              2157      1297       860
apFAB67--GSGV_RBS              2156      1275       881
apFAB94--BBa_J61118            2155      1303       852
apFAB82--BBa_J61101            2155      1258       897
apFAB87--BBa_J61134            2154      1295       859
apFAB38--Anderson_RBS          2154      1237       917
apFAB44--BBa_J61125            2153      1261       892
apFAB82--Anderson_RBS          2153      1307       846
apFAB65--apFAB869              2153      1303       850
apFAB56--apFAB890              2152      1263       889
pTrc*--B0032_RBS               2152      1287       865
apFAB30--apFAB844              2152      1289       863
apFAB44--apFAB883              2151      1300       851
apFAB54--apFAB866              2151      1311       840
BBa_J23100--GSGV_RBS           2151      1302       849
apFAB302--Bujard_RBS           2151      1315       836
BBa_J23119--apFAB860           2151      1313       838
apFAB44--apFAB903              2150      1302       848
BBa_J23113--apFAB916           2150      1321       829
apFAB150--B0034_RBS            2149      1243       906
apFAB76--apFAB910              2149      1194       955
lacUV5--GSG_RBS                2148      1274       874
apFAB57--BBa_J61120            2148      1278       870
apFAB33--salis-3-11            2147      1307       840
apFAB30--apFAB872              2144      1246       898
apFAB92--apFAB872              2144      1239       905
BBa_J23104--salis-2-4          2143      1272       871
apFAB115--apFAB832             2142      1234       908
J23101--apFAB851               2142      1307       835
apFAB89--apFAB895              2139      1268       871
apFAB78--apFAB916              2138      1264       874
apFAB150--apFAB857             2137      1248       889
pTrc*--apFAB869                2137      1275       862
apFAB149--apFAB892             2136      1228       908
apFAB94--BBa_J61112            2135      1274       861
apFAB38--salis-2-4             2135      1298       837
apFAB32--apFAB872              2135      1273       862
apFAB33--BBa_J61111            2135      1190       945
apFAB140--apFAB901             2134      1210       924
apFAB85--apFAB868              2134      1301       833
apFAB44--apFAB864              2133      1294       839
apFAB76--apFAB869              2133      1273       860
apFAB68--apFAB890              2133      1257       876
apFAB82--BBa_J61129            2133      1252       881
apFAB150--BBa_J61118           2132      1260       872
apFAB98--apFAB894              2131      1297       834
galP1--BBa_J61118              2131      1276       855
apFAB149--apFAB876             2130      1279       851
apFAB103--apFAB871             2130      1253       877
apFAB87--BBa_J61127            2128      1245       883
apFAB79--Alon_RBS              2128      1282       846
apFAB342--salis-1-1            2127      1235       892
apFAB98--BBa_J61127            2125      1260       865
apFAB67--BBa_J61129            2125      1246       879
apFAB96--Anderson_RBS          2124      1248       876
apFAB38--BBa_J61109            2122      1248       874
apFAB341--apFAB910             2122      1207       915
apFAB76--apFAB912              2122      1270       852
apFAB56--BBa_J61130            2122      1244       878
apFAB87--apFAB894              2121      1318       803
apFAB64--salis-4-10            2121      1318       803
apFAB98--apFAB860              2121      1244       877
galP1--apFAB869                2121      1268       853
apFAB49--apFAB827              2121      1265       856
apFAB62--apFAB856              2120      1279       841
apFAB87--apFAB917              2119      1238       881
apFAB64--apFAB861              2119      1239       880
apFAB68--apFAB872              2117      1249       868
galP1--apFAB914                2117      1219       898
apFAB85--BBa_J61110            2116      1223       893
apFAB81--BBa_J61110            2116      1186       930
apFAB129--apFAB912             2115      1274       841
apFAB38--BBa_J61133            2115      1294       821
apFAB82--apFAB910              2114      1237       877
J23101--salis-2-4              2113      1284       829
apFAB87--BBa_J61132            2113      1287       826
pTrc*--apFAB854                2112      1257       855
apFAB61--apFAB865              2112      1251       861
apFAB104--salis-2-4            2112      1273       839
apFAB85--GSG_RBS               2111      1249       862
apFAB139--BBa_J61130           2110      1217       893
apFAB98--BBa_J61132            2109      1218       891
apFAB311--B0032_RBS            2109      1253       856
apFAB85--BBa_J61127            2108      1278       830
apFAB97--apFAB831              2107      1258       849
apFAB129--apFAB916             2107      1299       808
apFAB89--BBa_J61110            2107      1232       875
apFAB30--BBa_J61104            2105      1204       901
BBa_J23104--salis-2-3          2105      1292       813
apFAB103--B0032_RBS            2104      1216       888
apFAB134--BBa_J61136           2104      1257       847
apFAB67--apFAB854              2102      1303       799
apFAB76--salis-4-4             2102      1271       831
apFAB87--apFAB884              2102      1234       868
apFAB150--apFAB851             2101      1256       845
apFAB89--apFAB867              2101      1221       880
apFAB50--apFAB922              2100      1270       830
apFAB134--apFAB860             2100      1309       791
apFAB48--BBa_J61136            2100      1275       825
apFAB92--BBa_J61125            2099      1219       880
apFAB306--apFAB861             2099      1268       831
lacUV5--apFAB843               2099      1258       841
BBa_J23118--JBEI_RBS           2099      1255       844
apFAB30--apFAB910              2098      1216       882
apFAB341--BBa_J61113           2098      1223       875
apFAB92--apFAB868              2098      1294       804
apFAB38--apFAB833              2098      1263       835
apFAB65--apFAB927              2097      1270       827
apFAB75--apFAB820              2097      1251       846
apFAB89--apFAB927              2096      1279       817
apFAB61--apFAB954              2096      1270       826
BBa_J23118--apFAB863           2095      1266       829
apFAB33--apFAB860              2095      1250       845
apFAB56--BBa_J61103            2095      1281       814
apFAB67--BBa_J61107            2095      1218       877
apFAB33--salis-4-10            2094      1248       846
galP1--BBa_J61137              2093      1228       865
apFAB130--salis-1-21           2093      1265       828
apFAB115--apFAB861             2092      1234       858
BBa_J23100--salis-4-2          2092      1228       864
apFAB85--apFAB820              2092      1240       852
apFAB32--apFAB843              2091      1166       925
apFAB103--BBa_J61132           2091      1254       837
apFAB130--BBa_J61115           2090      1196       894
apFAB339--salis-1-1            2089      1226       863
apFAB44--B0034_RBS             2088      1220       868
apFAB85--B0032_RBS             2088      1260       828
apFAB130--BBa_J61106           2088      1220       868
apFAB317--apFAB820             2087      1219       868
apFAB87--salis-2-4             2087      1270       817
apFAB77--apFAB863              2087      1281       806
apFAB54--BBa_J61108            2086      1202       884
apFAB57--apFAB845              2086      1213       873
apFAB97--BBa_J61115            2086      1236       850
apFAB64--apFAB923              2086      1239       847
apFAB61--BBa_J61125            2084      1239       845
